Category,ProductID,FileName,Name,Brand,BigBasket Search
"Sugar & Jaggery (Bellam)","mawana-sugar","mawana-sugar.jpg","Mawana Sugar","Mawana","https://www.bigbasket.com/ps/?q=Mawana%20Mawana%20Sugar"
"Sugar & Jaggery (Bellam)","mishri-rock-sugar","mishri-rock-sugar.jpg","Mishri (Rock Sugar)","Local","https://www.bigbasket.com/ps/?q=Mishri"
"Sugar & Jaggery (Bellam)","organic-jaggery-block","organic-jaggery-block.jpg","Organic Jaggery Block","Local","https://www.bigbasket.com/ps/?q=Organic%20Jaggery%20Block"
"Sugar & Jaggery (Bellam)","palm-jaggery-thati-bellam","palm-jaggery-thati-bellam.jpg","Palm Jaggery (Thati Bellam)","Local","https://www.bigbasket.com/ps/?q=Palm%20Jaggery"
"Sugar & Jaggery (Bellam)","patanjali-honey","patanjali-honey.jpg","Patanjali Honey","Patanjali","https://www.bigbasket.com/ps/?q=Patanjali%20Patanjali%20Honey"
"Sugar & Jaggery (Bellam)","powder-sugar-podi-bellam","powder-sugar-podi-bellam.jpg","Powder Sugar (Podi Bellam)","Local","https://www.bigbasket.com/ps/?q=Powder%20Sugar"
"Sugar & Jaggery (Bellam)","saffola-honey","saffola-honey.jpg","Saffola Honey","Saffola","https://www.bigbasket.com/ps/?q=Saffola%20Saffola%20Honey"
"Sugar & Jaggery (Bellam)","sugar-cubes-misri","sugar-cubes-misri.jpg","Sugar Cubes (Misri)","Local","https://www.bigbasket.com/ps/?q=Sugar%20Cubes"
"Sugar & Jaggery (Bellam)","uttam-sugar","uttam-sugar.jpg","Uttam Sugar","Uttam","https://www.bigbasket.com/ps/?q=Uttam%20Uttam%20Sugar"
"Dry Fruits & Nuts","anjeer-dried-figs","anjeer-dried-figs.jpg","Anjeer (Dried Figs)","Nutraj","https://www.bigbasket.com/ps/?q=Nutraj%20Anjeer"
"Dry Fruits & Nuts","apricots-khubani","apricots-khubani.jpg","Apricots (Khubani)","Farmley","https://www.bigbasket.com/ps/?q=Farmley%20Apricots"
"Dry Fruits & Nuts","california-almonds-badam","california-almonds-badam.jpg","California Almonds (Badam)","Happilo","https://www.bigbasket.com/ps/?q=Happilo%20California%20Almonds"
"Dry Fruits & Nuts","cashews-jeedipappu-w320","cashews-jeedipappu-w320.jpg","Cashews (Jeedipappu) W320","BB Popular","https://www.bigbasket.com/ps/?q=BB%20Popular%20Cashews%20%20W320"
"Dry Fruits & Nuts","cashews-w240-premium","cashews-w240-premium.jpg","Cashews W240 Premium","Nutraj","https://www.bigbasket.com/ps/?q=Nutraj%20Cashews%20W240%20Premium"
"Dry Fruits & Nuts","chia-seeds","chia-seeds.jpg","Chia Seeds","BB Popular","https://www.bigbasket.com/ps/?q=BB%20Popular%20Chia%20Seeds"
"Dry Fruits & Nuts","dates-medjool-kharjuram","dates-medjool-kharjuram.jpg","Dates Medjool (Kharjuram)","BB Premium","https://www.bigbasket.com/ps/?q=BB%20Premium%20Dates%20Medjool"
"Dry Fruits & Nuts","dates-safawi","dates-safawi.jpg","Dates Safawi","BB Popular","https://www.bigbasket.com/ps/?q=BB%20Popular%20Dates%20Safawi"
"Dry Fruits & Nuts","farmley-raisins-kishmish","farmley-raisins-kishmish.jpg","Farmley Raisins (Kishmish)","Farmley","https://www.bigbasket.com/ps/?q=Farmley%20Farmley%20Raisins"
"Dry Fruits & Nuts","flax-seeds-avise-ginzalu","flax-seeds-avise-ginzalu.jpg","Flax Seeds (Avise Ginzalu)","BB Popular","https://www.bigbasket.com/ps/?q=BB%20Popular%20Flax%20Seeds"
"Dry Fruits & Nuts","happilo-almonds-badam","happilo-almonds-badam.jpg","Happilo Almonds (Badam)","Happilo","https://www.bigbasket.com/ps/?q=Happilo%20Happilo%20Almonds"
"Dry Fruits & Nuts","happilo-walnuts-akhrot","happilo-walnuts-akhrot.jpg","Happilo Walnuts (Akhrot)","Happilo","https://www.bigbasket.com/ps/?q=Happilo%20Happilo%20Walnuts"
"Dry Fruits & Nuts","mamra-almonds","mamra-almonds.jpg","Mamra Almonds","Nutraj","https://www.bigbasket.com/ps/?q=Nutraj%20Mamra%20Almonds"
"Dry Fruits & Nuts","medjool-dates-khajur","medjool-dates-khajur.jpg","Medjool Dates (Khajur)","Local","https://www.bigbasket.com/ps/?q=Medjool%20Dates"
"Dry Fruits & Nuts","mixed-dry-fruits-pack","mixed-dry-fruits-pack.jpg","Mixed Dry Fruits Pack","Happilo","https://www.bigbasket.com/ps/?q=Happilo%20Mixed%20Dry%20Fruits%20Pack"
"Dry Fruits & Nuts","nutraj-cashews-kaju","nutraj-cashews-kaju.jpg","Nutraj Cashews (Kaju)","Nutraj","https://www.bigbasket.com/ps/?q=Nutraj%20Nutraj%20Cashews"
"Dry Fruits & Nuts","peanuts-roasted","peanuts-roasted.jpg","Peanuts Roasted","Jabsons","https://www.bigbasket.com/ps/?q=Jabsons%20Peanuts%20Roasted"
"Dry Fruits & Nuts","pistachios-pista","pistachios-pista.jpg","Pistachios (Pista)","Happilo","https://www.bigbasket.com/ps/?q=Happilo%20Pistachios"
"Dry Fruits & Nuts","pumpkin-seeds","pumpkin-seeds.jpg","Pumpkin Seeds","Happilo","https://www.bigbasket.com/ps/?q=Happilo%20Pumpkin%20Seeds"
"Dry Fruits & Nuts","raisins-endu-draksha","raisins-endu-draksha.jpg","Raisins (Endu Draksha)","BB Popular","https://www.bigbasket.com/ps/?q=BB%20Popular%20Raisins"
"Dry Fruits & Nuts","raw-peanuts","raw-peanuts.jpg","Raw Peanuts","Local","https://www.bigbasket.com/ps/?q=Raw%20Peanuts"
"Dry Fruits & Nuts","safawi-dates","safawi-dates.jpg","Safawi Dates","Local","https://www.bigbasket.com/ps/?q=Safawi%20Dates"
"Dry Fruits & Nuts","sunflower-seeds","sunflower-seeds.jpg","Sunflower Seeds","Happilo","https://www.bigbasket.com/ps/?q=Happilo%20Sunflower%20Seeds"
"Dry Fruits & Nuts","walnuts-akhrot","walnuts-akhrot.jpg","Walnuts (Akhrot)","BB Popular","https://www.bigbasket.com/ps/?q=BB%20Popular%20Walnuts"
"Salt & Condiments","black-salt-kala-namak","black-salt-kala-namak.jpg","Black Salt (Kala Namak)","Catch","https://www.bigbasket.com/ps/?q=Catch%20Black%20Salt"
"Salt & Condiments","catch-iodized-salt","catch-iodized-salt.jpg","Catch Iodized Salt","Catch","https://www.bigbasket.com/ps/?q=Catch%20Catch%20Iodized%20Salt"
"Salt & Condiments","ginger-garlic-paste","ginger-garlic-paste.jpg","Ginger Garlic Paste","Sil","https://www.bigbasket.com/ps/?q=Sil%20Ginger%20Garlic%20Paste"
"Salt & Condiments","green-chilli-paste","green-chilli-paste.jpg","Green Chilli Paste","Sil","https://www.bigbasket.com/ps/?q=Sil%20Green%20Chilli%20Paste"
"Salt & Condiments","kissan-tomato-ketchup","kissan-tomato-ketchup.jpg","Kissan Tomato Ketchup","Kissan","https://www.bigbasket.com/ps/?q=Kissan%20Kissan%20Tomato%20Ketchup"
"Salt & Condiments","maggi-hot-sweet-ketchup","maggi-hot-sweet-ketchup.jpg","Maggi Hot & Sweet Ketchup","Maggi","https://www.bigbasket.com/ps/?q=Maggi%20Maggi%20Hot%20%26%20Sweet%20Ketchup"
"Salt & Condiments","red-chilli-sauce","red-chilli-sauce.jpg","Red Chilli Sauce","Ching's","https://www.bigbasket.com/ps/?q=Ching's%20Red%20Chilli%20Sauce"
"Salt & Condiments","senda-namak-black-salt","senda-namak-black-salt.jpg","Senda Namak (Black Salt)","Local","https://www.bigbasket.com/ps/?q=Senda%20Namak"
"Salt & Condiments","soy-sauce","soy-sauce.jpg","Soy Sauce","Ching's","https://www.bigbasket.com/ps/?q=Ching's%20Soy%20Sauce"
"Salt & Condiments","tamarind-block-chintapandu","tamarind-block-chintapandu.jpg","Tamarind Block (Chintapandu)","Local","https://www.bigbasket.com/ps/?q=Tamarind%20Block"
"Salt & Condiments","tamarind-chintapandu","tamarind-chintapandu.jpg","Tamarind (Chintapandu)","Local","https://www.bigbasket.com/ps/?q=Tamarind"
"Salt & Condiments","tamarind-paste","tamarind-paste.jpg","Tamarind Paste","Maggi","https://www.bigbasket.com/ps/?q=Maggi%20Tamarind%20Paste"
"Salt & Condiments","tamarind-paste-imli","tamarind-paste-imli.jpg","Tamarind Paste (Imli)","Local","https://www.bigbasket.com/ps/?q=Tamarind%20Paste"
"Salt & Condiments","tata-rock-salt","tata-rock-salt.jpg","Tata Rock Salt","Tata","https://www.bigbasket.com/ps/?q=Tata%20Tata%20Rock%20Salt"
"Salt & Condiments","tata-rock-salt-sendha-namak","tata-rock-salt-sendha-namak.jpg","Tata Rock Salt (Sendha Namak)","Tata","https://www.bigbasket.com/ps/?q=Tata%20Tata%20Rock%20Salt"
"Salt & Condiments","tata-salt","tata-salt.jpg","Tata Salt","Tata","https://www.bigbasket.com/ps/?q=Tata%20Tata%20Salt"
"Salt & Condiments","tomato-ketchup","tomato-ketchup.jpg","Tomato Ketchup","Kissan","https://www.bigbasket.com/ps/?q=Kissan%20Tomato%20Ketchup"
"Salt & Condiments","white-vinegar","white-vinegar.jpg","White Vinegar","American Garden","https://www.bigbasket.com/ps/?q=American%20Garden%20White%20Vinegar"
"Fruits & Vegetables (Pandlu/Kooragayalu)","amaranth-leaves-thotakura","amaranth-leaves-thotakura.jpg","Amaranth Leaves (Thotakura)","Fresh","https://www.bigbasket.com/ps/?q=Amaranth%20Leaves"
"Fruits & Vegetables (Pandlu/Kooragayalu)","amla-indian-gooseberry","amla-indian-gooseberry.jpg","Amla (Indian Gooseberry)","Fresh","https://www.bigbasket.com/ps/?q=Amla"
"Fruits & Vegetables (Pandlu/Kooragayalu)","apple-apple","apple-apple.jpg","Apple (Apple)","Fresh","https://www.bigbasket.com/ps/?q=Apple"
"Fruits & Vegetables (Pandlu/Kooragayalu)","avocado","avocado.jpg","Avocado","Fresh","https://www.bigbasket.com/ps/?q=Avocado"
"Fruits & Vegetables (Pandlu/Kooragayalu)","baby-corn","baby-corn.jpg","Baby Corn","Fresh","https://www.bigbasket.com/ps/?q=Baby%20Corn"
"Fruits & Vegetables (Pandlu/Kooragayalu)","banana-arati-pandlu","banana-arati-pandlu.jpg","Banana (Arati Pandlu)","Fresh","https://www.bigbasket.com/ps/?q=Banana"
"Fruits & Vegetables (Pandlu/Kooragayalu)","beans-chikkudukaya","beans-chikkudukaya.jpg","Beans (Chikkudukaya)","Fresh","https://www.bigbasket.com/ps/?q=Beans"
"Fruits & Vegetables (Pandlu/Kooragayalu)","beetroot-beetroot","beetroot-beetroot.jpg","Beetroot (Beetroot)","Fresh","https://www.bigbasket.com/ps/?q=Beetroot"
"Fruits & Vegetables (Pandlu/Kooragayalu)","bitter-gourd-kakarakaya","bitter-gourd-kakarakaya.jpg","Bitter Gourd (Kakarakaya)","Fresh","https://www.bigbasket.com/ps/?q=Bitter%20Gourd"
"Fruits & Vegetables (Pandlu/Kooragayalu)","bottle-gourd-sorakaya","bottle-gourd-sorakaya.jpg","Bottle Gourd (Sorakaya)","Fresh","https://www.bigbasket.com/ps/?q=Bottle%20Gourd"
"Fruits & Vegetables (Pandlu/Kooragayalu)","brinjal-vankaya","brinjal-vankaya.jpg","Brinjal (Vankaya)","Fresh","https://www.bigbasket.com/ps/?q=Brinjal"
"Fruits & Vegetables (Pandlu/Kooragayalu)","broccoli","broccoli.jpg","Broccoli","Fresh","https://www.bigbasket.com/ps/?q=Broccoli"
"Fruits & Vegetables (Pandlu/Kooragayalu)","cabbage-cabbage","cabbage-cabbage.jpg","Cabbage (Cabbage)","Fresh","https://www.bigbasket.com/ps/?q=Cabbage"
"Fruits & Vegetables (Pandlu/Kooragayalu)","capsicum-green-capsicum","capsicum-green-capsicum.jpg","Capsicum Green (Capsicum)","Fresh","https://www.bigbasket.com/ps/?q=Capsicum%20Green"
"Fruits & Vegetables (Pandlu/Kooragayalu)","carrot-carrot","carrot-carrot.jpg","Carrot (Carrot)","Fresh","https://www.bigbasket.com/ps/?q=Carrot"
"Fruits & Vegetables (Pandlu/Kooragayalu)","cauliflower-gobi","cauliflower-gobi.jpg","Cauliflower (Gobi)","Fresh","https://www.bigbasket.com/ps/?q=Cauliflower"
"Fruits & Vegetables (Pandlu/Kooragayalu)","cluster-beans-goruchikkudu","cluster-beans-goruchikkudu.jpg","Cluster Beans (Goruchikkudu)","Fresh","https://www.bigbasket.com/ps/?q=Cluster%20Beans"
"Fruits & Vegetables (Pandlu/Kooragayalu)","coconut-kobbari","coconut-kobbari.jpg","Coconut (Kobbari)","Fresh","https://www.bigbasket.com/ps/?q=Coconut"
"Fruits & Vegetables (Pandlu/Kooragayalu)","colocasia-taro-chamadumpa","colocasia-taro-chamadumpa.jpg","Colocasia/Taro (Chamadumpa)","Fresh","https://www.bigbasket.com/ps/?q=Colocasia%2FTaro"
"Fruits & Vegetables (Pandlu/Kooragayalu)","coriander-leaves-kothimeera","coriander-leaves-kothimeera.jpg","Coriander Leaves (Kothimeera)","Fresh","https://www.bigbasket.com/ps/?q=Coriander%20Leaves"
"Fruits & Vegetables (Pandlu/Kooragayalu)","cucumber-dosakaya","cucumber-dosakaya.jpg","Cucumber (Dosakaya)","Fresh","https://www.bigbasket.com/ps/?q=Cucumber"
"Fruits & Vegetables (Pandlu/Kooragayalu)","curry-leaves-karivepaku","curry-leaves-karivepaku.jpg","Curry Leaves (Karivepaku)","Fresh","https://www.bigbasket.com/ps/?q=Curry%20Leaves"
"Fruits & Vegetables (Pandlu/Kooragayalu)","custard-apple-seethaphal","custard-apple-seethaphal.jpg","Custard Apple (Seethaphal)","Fresh","https://www.bigbasket.com/ps/?q=Custard%20Apple"
"Fruits & Vegetables (Pandlu/Kooragayalu)","dragon-fruit","dragon-fruit.jpg","Dragon Fruit","Fresh","https://www.bigbasket.com/ps/?q=Dragon%20Fruit"
"Fruits & Vegetables (Pandlu/Kooragayalu)","drumstick-munagakaya","drumstick-munagakaya.jpg","Drumstick (Munagakaya)","Fresh","https://www.bigbasket.com/ps/?q=Drumstick"
"Fruits & Vegetables (Pandlu/Kooragayalu)","garlic-velluli","garlic-velluli.jpg","Garlic (Velluli)","Fresh","https://www.bigbasket.com/ps/?q=Garlic"
"Fruits & Vegetables (Pandlu/Kooragayalu)","ginger-allam","ginger-allam.jpg","Ginger (Allam)","Fresh","https://www.bigbasket.com/ps/?q=Ginger"
"Fruits & Vegetables (Pandlu/Kooragayalu)","grapes-draksha","grapes-draksha.jpg","Grapes (Draksha)","Fresh","https://www.bigbasket.com/ps/?q=Grapes"
"Fruits & Vegetables (Pandlu/Kooragayalu)","green-chillies-pachi-mirchi","green-chillies-pachi-mirchi.jpg","Green Chillies (Pachi Mirchi)","Fresh","https://www.bigbasket.com/ps/?q=Green%20Chillies"
"Fruits & Vegetables (Pandlu/Kooragayalu)","green-peas-fresh-batani","green-peas-fresh-batani.jpg","Green Peas Fresh (Batani)","Fresh","https://www.bigbasket.com/ps/?q=Green%20Peas%20Fresh"
"Fruits & Vegetables (Pandlu/Kooragayalu)","guava-jama","guava-jama.jpg","Guava (Jama)","Fresh","https://www.bigbasket.com/ps/?q=Guava"
"Fruits & Vegetables (Pandlu/Kooragayalu)","ivy-gourd-dondakaya","ivy-gourd-dondakaya.jpg","Ivy Gourd (Dondakaya)","Fresh","https://www.bigbasket.com/ps/?q=Ivy%20Gourd"
"Fruits & Vegetables (Pandlu/Kooragayalu)","jackfruit-panasa","jackfruit-panasa.jpg","Jackfruit (Panasa)","Fresh","https://www.bigbasket.com/ps/?q=Jackfruit"
"Fruits & Vegetables (Pandlu/Kooragayalu)","kiwi","kiwi.jpg","Kiwi","Fresh","https://www.bigbasket.com/ps/?q=Kiwi"
"Fruits & Vegetables (Pandlu/Kooragayalu)","lady-finger-okra-bendakaya","lady-finger-okra-bendakaya.jpg","Lady Finger/Okra (Bendakaya)","Fresh","https://www.bigbasket.com/ps/?q=Lady%20Finger%2FOkra"
"Fruits & Vegetables (Pandlu/Kooragayalu)","lemon-nimma-pandlu","lemon-nimma-pandlu.jpg","Lemon (Nimma Pandlu)","Fresh","https://www.bigbasket.com/ps/?q=Lemon"
"Fruits & Vegetables (Pandlu/Kooragayalu)","mango-mamidi-pandlu","mango-mamidi-pandlu.jpg","Mango (Mamidi Pandlu)","Fresh","https://www.bigbasket.com/ps/?q=Mango"
"Fruits & Vegetables (Pandlu/Kooragayalu)","methi-leaves-menthi-kura","methi-leaves-menthi-kura.jpg","Methi Leaves (Menthi Kura)","Fresh","https://www.bigbasket.com/ps/?q=Methi%20Leaves"
"Fruits & Vegetables (Pandlu/Kooragayalu)","mint-leaves-pudina","mint-leaves-pudina.jpg","Mint Leaves (Pudina)","Fresh","https://www.bigbasket.com/ps/?q=Mint%20Leaves"
"Fruits & Vegetables (Pandlu/Kooragayalu)","mushroom-button","mushroom-button.jpg","Mushroom Button","Fresh","https://www.bigbasket.com/ps/?q=Mushroom%20Button"
"Fruits & Vegetables (Pandlu/Kooragayalu)","muskmelon-kharbuja","muskmelon-kharbuja.jpg","Muskmelon (Kharbuja)","Fresh","https://www.bigbasket.com/ps/?q=Muskmelon"
"Fruits & Vegetables (Pandlu/Kooragayalu)","onion-ullipayalu","onion-ullipayalu.jpg","Onion (Ullipayalu)","Fresh","https://www.bigbasket.com/ps/?q=Onion"
"Fruits & Vegetables (Pandlu/Kooragayalu)","orange-narangi","orange-narangi.jpg","Orange (Narangi)","Fresh","https://www.bigbasket.com/ps/?q=Orange"
"Fruits & Vegetables (Pandlu/Kooragayalu)","papaya-boppai","papaya-boppai.jpg","Papaya (Boppai)","Fresh","https://www.bigbasket.com/ps/?q=Papaya"
"Fruits & Vegetables (Pandlu/Kooragayalu)","pineapple-anasa","pineapple-anasa.jpg","Pineapple (Anasa)","Fresh","https://www.bigbasket.com/ps/?q=Pineapple"
"Fruits & Vegetables (Pandlu/Kooragayalu)","pomegranate-danimma","pomegranate-danimma.jpg","Pomegranate (Danimma)","Fresh","https://www.bigbasket.com/ps/?q=Pomegranate"
"Fruits & Vegetables (Pandlu/Kooragayalu)","potato-bangaladumpa","potato-bangaladumpa.jpg","Potato (Bangaladumpa)","Fresh","https://www.bigbasket.com/ps/?q=Potato"
"Fruits & Vegetables (Pandlu/Kooragayalu)","pumpkin-gummadikaya","pumpkin-gummadikaya.jpg","Pumpkin (Gummadikaya)","Fresh","https://www.bigbasket.com/ps/?q=Pumpkin"
"Fruits & Vegetables (Pandlu/Kooragayalu)","radish-mullangi","radish-mullangi.jpg","Radish (Mullangi)","Fresh","https://www.bigbasket.com/ps/?q=Radish"
"Fruits & Vegetables (Pandlu/Kooragayalu)","raw-banana-aratikaya","raw-banana-aratikaya.jpg","Raw Banana (Aratikaya)","Fresh","https://www.bigbasket.com/ps/?q=Raw%20Banana"
"Fruits & Vegetables (Pandlu/Kooragayalu)","ridge-gourd-beerakaya","ridge-gourd-beerakaya.jpg","Ridge Gourd (Beerakaya)","Fresh","https://www.bigbasket.com/ps/?q=Ridge%20Gourd"
"Fruits & Vegetables (Pandlu/Kooragayalu)","sapota-chiku-sapota","sapota-chiku-sapota.jpg","Sapota/Chiku (Sapota)","Fresh","https://www.bigbasket.com/ps/?q=Sapota%2FChiku"
"Fruits & Vegetables (Pandlu/Kooragayalu)","snake-gourd-potlakaya","snake-gourd-potlakaya.jpg","Snake Gourd (Potlakaya)","Fresh","https://www.bigbasket.com/ps/?q=Snake%20Gourd"
"Fruits & Vegetables (Pandlu/Kooragayalu)","sorrel-leaves-gongura","sorrel-leaves-gongura.jpg","Sorrel Leaves (Gongura)","Fresh","https://www.bigbasket.com/ps/?q=Sorrel%20Leaves"
"Fruits & Vegetables (Pandlu/Kooragayalu)","spinach-palakura","spinach-palakura.jpg","Spinach (Palakura)","Fresh","https://www.bigbasket.com/ps/?q=Spinach"
"Fruits & Vegetables (Pandlu/Kooragayalu)","spring-onion","spring-onion.jpg","Spring Onion","Fresh","https://www.bigbasket.com/ps/?q=Spring%20Onion"
"Fruits & Vegetables (Pandlu/Kooragayalu)","strawberry","strawberry.jpg","Strawberry","Fresh","https://www.bigbasket.com/ps/?q=Strawberry"
"Fruits & Vegetables (Pandlu/Kooragayalu)","sweet-corn","sweet-corn.jpg","Sweet Corn","Fresh","https://www.bigbasket.com/ps/?q=Sweet%20Corn"
"Fruits & Vegetables (Pandlu/Kooragayalu)","sweet-potato-chilagada-dumpa","sweet-potato-chilagada-dumpa.jpg","Sweet Potato (Chilagada Dumpa)","Fresh","https://www.bigbasket.com/ps/?q=Sweet%20Potato"
"Fruits & Vegetables (Pandlu/Kooragayalu)","tender-coconut-leni-bondam","tender-coconut-leni-bondam.jpg","Tender Coconut (Leni Bondam)","Fresh","https://www.bigbasket.com/ps/?q=Tender%20Coconut"
"Fruits & Vegetables (Pandlu/Kooragayalu)","tomato-tomato","tomato-tomato.jpg","Tomato (Tomato)","Fresh","https://www.bigbasket.com/ps/?q=Tomato"
"Fruits & Vegetables (Pandlu/Kooragayalu)","watermelon-puchakaya","watermelon-puchakaya.jpg","Watermelon (Puchakaya)","Fresh","https://www.bigbasket.com/ps/?q=Watermelon"
"Fruits & Vegetables (Pandlu/Kooragayalu)","yam-kanda","yam-kanda.jpg","Yam (Kanda)","Fresh","https://www.bigbasket.com/ps/?q=Yam"
"Fruits & Vegetables (Pandlu/Kooragayalu)","zucchini","zucchini.jpg","Zucchini","Fresh","https://www.bigbasket.com/ps/?q=Zucchini"
"Dairy & Eggs (Paalu/Gudlu)","amul-butter","amul-butter.jpg","Amul Butter","Amul","https://www.bigbasket.com/ps/?q=Amul%20Amul%20Butter"
"Dairy & Eggs (Paalu/Gudlu)","amul-cheese-block","amul-cheese-block.jpg","Amul Cheese Block","Amul","https://www.bigbasket.com/ps/?q=Amul%20Amul%20Cheese%20Block"
"Dairy & Eggs (Paalu/Gudlu)","amul-cheese-slices","amul-cheese-slices.jpg","Amul Cheese Slices","Amul","https://www.bigbasket.com/ps/?q=Amul%20Amul%20Cheese%20Slices"
"Dairy & Eggs (Paalu/Gudlu)","amul-cream","amul-cream.jpg","Amul Cream","Amul","https://www.bigbasket.com/ps/?q=Amul%20Amul%20Cream"
"Dairy & Eggs (Paalu/Gudlu)","amul-fresh-curd","amul-fresh-curd.jpg","Amul Fresh Curd","Amul","https://www.bigbasket.com/ps/?q=Amul%20Amul%20Fresh%20Curd"
"Dairy & Eggs (Paalu/Gudlu)","amul-gold-full-cream-milk","amul-gold-full-cream-milk.jpg","Amul Gold Full Cream Milk","Amul","https://www.bigbasket.com/ps/?q=Amul%20Amul%20Gold%20Full%20Cream%20Milk"
"Dairy & Eggs (Paalu/Gudlu)","amul-masti-dahi","amul-masti-dahi.jpg","Amul Masti Dahi","Amul","https://www.bigbasket.com/ps/?q=Amul%20Amul%20Masti%20Dahi"
"Dairy & Eggs (Paalu/Gudlu)","amul-mozzarella-cheese","amul-mozzarella-cheese.jpg","Amul Mozzarella Cheese","Amul","https://www.bigbasket.com/ps/?q=Amul%20Amul%20Mozzarella%20Cheese"
"Dairy & Eggs (Paalu/Gudlu)","amul-paneer","amul-paneer.jpg","Amul Paneer","Amul","https://www.bigbasket.com/ps/?q=Amul%20Amul%20Paneer"
"Dairy & Eggs (Paalu/Gudlu)","amul-shrikhand","amul-shrikhand.jpg","Amul Shrikhand","Amul","https://www.bigbasket.com/ps/?q=Amul%20Amul%20Shrikhand"
"Dairy & Eggs (Paalu/Gudlu)","amul-spray-milk-powder","amul-spray-milk-powder.jpg","Amul Spray Milk Powder","Amul","https://www.bigbasket.com/ps/?q=Amul%20Amul%20Spray%20Milk%20Powder"
"Dairy & Eggs (Paalu/Gudlu)","amul-taaza-toned-milk","amul-taaza-toned-milk.jpg","Amul Taaza Toned Milk","Amul","https://www.bigbasket.com/ps/?q=Amul%20Amul%20Taaza%20Toned%20Milk"
"Dairy & Eggs (Paalu/Gudlu)","buttermilk-majjiga","buttermilk-majjiga.jpg","Buttermilk (Majjiga)","Amul","https://www.bigbasket.com/ps/?q=Amul%20Buttermilk"
"Dairy & Eggs (Paalu/Gudlu)","eggs-country-desi-natu-gudlu","eggs-country-desi-natu-gudlu.jpg","Eggs Country/Desi (Natu Gudlu)","Fresh","https://www.bigbasket.com/ps/?q=Eggs%20Country%2FDesi"
"Dairy & Eggs (Paalu/Gudlu)","eggs-white-gudlu","eggs-white-gudlu.jpg","Eggs White (Gudlu)","Fresh","https://www.bigbasket.com/ps/?q=Eggs%20White"
"Dairy & Eggs (Paalu/Gudlu)","epigamia-greek-yogurt","epigamia-greek-yogurt.jpg","Epigamia Greek Yogurt","Epigamia","https://www.bigbasket.com/ps/?q=Epigamia%20Epigamia%20Greek%20Yogurt"
"Dairy & Eggs (Paalu/Gudlu)","heritage-curd","heritage-curd.jpg","Heritage Curd","Heritage","https://www.bigbasket.com/ps/?q=Heritage%20Heritage%20Curd"
"Dairy & Eggs (Paalu/Gudlu)","heritage-milk","heritage-milk.jpg","Heritage Milk","Heritage","https://www.bigbasket.com/ps/?q=Heritage%20Heritage%20Milk"
"Dairy & Eggs (Paalu/Gudlu)","mother-dairy-milk-toned","mother-dairy-milk-toned.jpg","Mother Dairy Milk (Toned)","Mother Dairy","https://www.bigbasket.com/ps/?q=Mother%20Dairy%20Mother%20Dairy%20Milk"
"Dairy & Eggs (Paalu/Gudlu)","nandini-curd","nandini-curd.jpg","Nandini Curd","Nandini","https://www.bigbasket.com/ps/?q=Nandini%20Nandini%20Curd"
"Dairy & Eggs (Paalu/Gudlu)","nestle-a-milk","nestle-a-milk.jpg","Nestle a+ Milk","Nestle","https://www.bigbasket.com/ps/?q=Nestle%20Nestle%20a%2B%20Milk"
"Beverages (Paniyalu)","amul-kool-badam-milk","amul-kool-badam-milk.jpg","Amul Kool Badam Milk","Amul","https://www.bigbasket.com/ps/?q=Amul%20Amul%20Kool%20Badam%20Milk"
"Beverages (Paniyalu)","amul-lassi","amul-lassi.jpg","Amul Lassi","Amul","https://www.bigbasket.com/ps/?q=Amul%20Amul%20Lassi"
"Beverages (Paniyalu)","amul-taaza-milk","amul-taaza-milk.jpg","Amul Taaza Milk","Amul","https://www.bigbasket.com/ps/?q=Amul%20Amul%20Taaza%20Milk"
"Beverages (Paniyalu)","bisleri-water","bisleri-water.jpg","Bisleri Water","Bisleri","https://www.bigbasket.com/ps/?q=Bisleri%20Bisleri%20Water"
"Beverages (Paniyalu)","bournvita","bournvita.jpg","Bournvita","Cadbury","https://www.bigbasket.com/ps/?q=Cadbury%20Bournvita"
"Beverages (Paniyalu)","bournvita-health-drink","bournvita-health-drink.jpg","Bournvita Health Drink","Cadbury","https://www.bigbasket.com/ps/?q=Cadbury%20Bournvita%20Health%20Drink"
"Beverages (Paniyalu)","brooke-bond-red-label","brooke-bond-red-label.jpg","Brooke Bond Red Label","Brooke Bond","https://www.bigbasket.com/ps/?q=Brooke%20Bond%20Brooke%20Bond%20Red%20Label"
"Beverages (Paniyalu)","bru-instant-coffee","bru-instant-coffee.jpg","Bru Instant Coffee","Bru","https://www.bigbasket.com/ps/?q=Bru%20Bru%20Instant%20Coffee"
"Beverages (Paniyalu)","coca-cola","coca-cola.jpg","Coca Cola","Coca Cola","https://www.bigbasket.com/ps/?q=Coca%20Cola%20Coca%20Cola"
"Beverages (Paniyalu)","complan","complan.jpg","Complan","Complan","https://www.bigbasket.com/ps/?q=Complan%20Complan"
"Beverages (Paniyalu)","cothas-filter-coffee","cothas-filter-coffee.jpg","Cothas Filter Coffee","Cothas","https://www.bigbasket.com/ps/?q=Cothas%20Cothas%20Filter%20Coffee"
"Beverages (Paniyalu)","fanta-orange","fanta-orange.jpg","Fanta Orange","Coca Cola","https://www.bigbasket.com/ps/?q=Coca%20Cola%20Fanta%20Orange"
